"";"X";"Q1";"Q3";"Q3_graph";"Q5";"Q5_graph";"Q8_graph";"Q8";"Q10";"Q12";"Q14";"Q16";"Q18";"Q20";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"edu";"income";"female";"age";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location";"V1RL";"V2RL";"V3RL";"V4RL";"V5RL";"V6RL";"V7RL";"V8RL";"V9RL";"V10RL";"V1S";"V2S";"V3S";"V4S";"V5S";"V6S";"V7S";"V8S";"V9S";"V10S";"V1A";"V2A";"V3A";"V4A";"V5A";"V6A";"V7A";"V8A";"V9A";"V10A";"indexRL";"indexS";"indexA";"age_cohorts";"edufull";"incomefull"
"584";584;3;4;4;2;2;4;5;2;3;1;3;1;2;0;0;0;0;NA;0;1;4;3;0;37;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali";0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0,2;0,3;0,3;"midage";4;3
"585";585;3;5;4;3;3;3;3;2;2;1;2;2;3;1;1;1;0;1;1;0;6;4;0;37;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0,1;0,4;0,4;"midage";6;4
"586";586;1;5;4;3;3;3;3;3;3;1;3;2;2;0;0;0;0;0;0;0;4;3;1;51;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0,2;0,2;0,5;"older";4;3
"587";587;1;5;4;4;4;1;1;3;2;1;3;2;1;0;0;0;0;0;1;1;6;5;1;48;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali";1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0,4;0,2;0,2;"midage";6;5
"588";588;3;1;1;2;2;2;2;1;1;1;1;1;2;1;0;1;0;0;2;0;NA;5;1;21;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;1;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0,6;0,3;0,1;"youth";4,23411051637472;5
"589";589;2;2;2;1;1;4;4;4;2;1;2;4;2;0;1;0;0;1;1;0;NA;3;0;23;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0,2;0,5;0;"youth";3,82143678524624;3
"590";590;3;2;2;3;3;3;3;2;3;1;1;4;3;1;1;1;0;0;2;0;NA;4;0;20;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0,2;0,2;0,5;"youth";6,24683716998519;4
"591";591;1;4;4;3;3;3;3;3;3;3;3;3;3;0;1;0;0;0;0;0;NA;2;0;47;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0,1;0;0,8;"midage";4,92055808373193;2
"592";592;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;NA;0;6;3;1;52;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"older";6;3
"593";593;4;2;2;2;2;2;2;2;2;1;2;4;4;1;0;0;0;0;NA;0;5;3;0;22;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt";0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0,6;0;"youth";5;3
"594";594;NA;4;4;3;3;2;2;2;2;1;4;2;4;0;0;0;0;0;NA;0;6;4;0;32;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt";0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0,1;0,4;0,1;"midage";6;4
"595";595;NA;4;4;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;NA;0;6;4;0;32;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt";0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,7;0;"midage";6;4
"596";596;3;5;4;3;3;3;3;4;3;3;3;3;3;0;0;0;0;0;NA;0;6;3;0;40;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;0;0;0,8;"midage";6;3
"597";597;1;1;1;3;3;1;1;3;1;1;2;3;3;0;0;0;0;0;NA;0;6;3;1;37;0;0;0;11;3,55534806148941;4,51085950651685;9,0267780457461;"nadterechnyi";"Eli-Yurt";1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0,5;0,1;0,4;"midage";6;3
"598";598;1;1;1;3;3;1;1;2;1;1;2;2;1;0;0;0;0;0;NA;0;5;3;0;41;0;0;0;11;3,55534806148941;4,51085950651685;9,0267780457461;"nadterechnyi";"Eli-Yurt";1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0,6;0,3;0,1;"midage";5;3
"599";599;2;3;3;2;2;2;2;2;1;1;1;2;2;0;0;0;0;0;NA;0;6;3;1;50;0;0;0;11;3,55534806148941;4,51085950651685;9,0267780457461;"nadterechnyi";"Eli-Yurt";0;0;0;0;0;1;1;1;0;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0,3;0,6;0,1;"older";6;3
"600";600;1;1;1;2;2;2;2;4;1;1;1;3;3;0;0;0;0;0;1;0;4;3;1;36;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi";1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0,5;0,2;0,2;"midage";4;3
"601";601;2;2;2;2;2;1;1;2;1;1;2;2;2;0;0;0;0;0;2;0;4;1;0;49;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi";0;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"midage";4;1
"602";602;3;2;2;2;2;1;1;2;2;1;2;2;1;0;0;0;0;0;0;0;4;4;1;49;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0,3;0,6;0,1;"midage";4;4
"603";603;2;2;2;3;3;2;2;2;1;1;2;2;2;0;1;0;0;0;0;0;4;3;1;46;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0,2;0,7;0,1;"midage";4;3
"604";604;2;3;3;3;3;2;2;3;1;1;1;1;2;0;0;0;0;0;NA;0;6;4;1;35;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0,4;0,3;0,3;"midage";6;4
"605";605;2;3;3;3;3;1;1;2;1;1;2;2;2;0;0;0;0;0;NA;0;6;3;1;49;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0,3;0,5;0,2;"midage";6;3
"606";606;3;4;4;5;4;2;2;2;2;2;4;2;2;1;1;1;0;0;NA;1;6;3;0;41;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,6;0,1;"midage";6;3
"607";607;2;2;2;3;3;1;1;2;1;1;1;1;2;0;0;1;0;0;0;1;3;3;1;48;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0,5;0,4;0,1;"midage";3;3
"608";608;1;4;4;1;1;1;1;3;1;1;1;1;1;1;0;0;0;0;0;0;6;4;1;46;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,8;0;0,1;"midage";6;4
"609";609;3;1;1;2;2;2;2;1;3;1;2;2;1;0;0;0;0;0;0;0;5;2;0;26;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0,4;0,4;0,2;"youth";5;2
"610";610;4;1;1;4;4;4;4;4;2;3;1;2;1;0;1;0;0;1;2;0;3;1;0;44;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0,3;0,2;0,1;"midage";3;1
"611";611;1;1;1;1;1;2;2;2;1;1;3;2;3;1;1;0;0;0;1;0;3;3;1;44;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0,5;0,3;0,2;"midage";3;3
"612";612;2;1;1;2;2;3;3;3;1;1;1;4;2;0;0;0;0;0;2;0;4;2;1;28;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0,4;0,3;0,2;"youth";4;2
"613";613;1;2;2;2;2;2;2;1;1;1;2;3;1;0;0;0;0;1;1;1;3;2;0;28;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";1;0;0;0;1;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0,5;0,4;0,1;"youth";3;2
"614";614;2;3;3;1;1;3;3;3;1;1;1;1;2;0;0;0;0;0;0;0;3;4;0;33;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0,5;0,2;0,3;"midage";3;4
"615";615;2;3;3;1;1;4;4;1;1;1;1;4;1;0;0;0;0;0;1;0;6;3;1;28;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,6;0,1;0,1;"youth";6;3
"616";616;2;4;4;1;1;2;2;3;1;1;3;3;1;0;0;0;0;1;0;1;5;1;1;21;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0,4;0,2;0,3;"youth";5;1
"617";617;4;4;4;1;1;3;3;4;2;1;1;2;4;0;1;0;0;1;2;0;1;2;1;57;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0,3;0,2;0,1;"older";1;2
"618";618;3;4;4;4;4;2;2;2;1;1;1;2;1;0;1;1;0;0;0;0;3;4;0;22;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0,4;0,3;0,1;"youth";3;4
"619";619;2;4;4;1;1;4;5;2;4;1;4;2;2;0;0;0;0;NA;NA;0;5;2;1;19;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,2;0,4;0;"youth";5;2
"620";620;2;4;4;1;1;4;4;4;3;1;1;4;1;0;0;0;0;0;1;0;NA;2;0;25;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0,4;0,1;0,1;"youth";2,88788560062547;2
"621";621;2;5;4;5;4;2;2;3;1;2;2;4;1;0;0;0;0;0;0;0;3;4;0;29;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0,2;0,4;0,1;"youth";3;4
"622";622;3;5;4;2;2;1;1;2;1;2;1;1;4;0;0;1;0;0;0;0;6;5;1;29;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya";0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0,4;0,3;0,1;"youth";6;5
"623";623;2;1;1;4;4;4;5;2;2;2;3;2;4;0;0;0;0;0;0;0;4;2;1;53;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,1;0,5;0,1;"older";4;2
"624";624;2;2;2;2;2;2;2;2;1;1;2;2;2;0;0;0;0;1;2;0;3;2;0;62;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,2;0,8;0;"older";3;2
"625";625;3;2;2;4;4;3;3;1;1;3;1;NA;3;0;1;1;0;0;2;1;6;2;0;25;1;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0,3;0,1;0,4;"youth";6;2
"626";626;2;2;2;2;2;2;2;2;2;1;2;1;1;0;0;0;0;0;2;0;6;5;0;28;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"youth";6;5
"627";627;2;2;2;2;2;2;2;4;2;1;2;2;3;0;0;0;0;0;2;1;4;1;0;48;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0,1;0,7;0,1;"midage";4;1
"628";628;2;2;2;3;3;1;1;1;1;1;3;3;1;0;0;0;0;0;1;0;6;2;1;60;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0,5;0,2;0,3;"older";6;2
"629";629;2;3;3;4;4;3;3;3;3;1;3;2;1;0;0;1;0;1;2;0;6;2;1;22;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0,2;0,2;0,5;"youth";6;2
"630";630;4;3;3;1;1;1;1;3;1;1;1;1;1;1;0;0;0;NA;NA;0;4;1;0;52;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0,7;0;0,2;"older";4;1
"631";631;3;3;3;1;1;3;3;3;3;1;1;3;1;0;0;0;0;1;1;0;3;6;0;56;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0,4;0;0,6;"older";3;6
"632";632;3;3;3;1;1;4;4;2;2;1;1;2;3;1;1;0;0;0;2;1;3;1;0;49;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0,3;0,3;0,3;"midage";3;1
"633";633;3;4;4;2;2;1;1;3;3;1;1;3;1;1;1;1;0;0;0;0;6;3;0;27;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0,4;0,1;0,4;"youth";6;3
"634";634;1;4;4;3;3;2;2;3;3;4;3;3;1;0;0;0;0;0;1;1;1;5;1;78;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0,2;0,1;0,5;"older";1;5
"635";635;2;5;4;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;1;0;5;2;1;35;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;"midage";5;2
"636";636;2;5;4;3;3;1;1;4;3;1;1;3;1;0;0;0;0;0;2;0;6;1;1;41;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0,4;0,1;0,3;"midage";6;1
"637";637;2;5;4;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;2;1;6;2;0;34;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye";0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0,1;0;"midage";6;2
"638";638;2;1;1;1;1;2;2;2;1;1;1;2;1;1;1;0;0;0;NA;1;4;4;1;32;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,6;0,4;0;"midage";4;4
"639";639;2;1;1;2;2;2;2;2;2;2;2;2;2;0;0;0;0;1;2;1;6;3;0;21;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"youth";6;3
"640";640;1;1;1;2;2;1;1;2;1;3;2;2;1;1;1;0;0;0;1;0;6;2;1;30;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0,5;0,4;0,1;"midage";6;2
"641";641;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;NA;0;4;4;1;56;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"older";4;4
"642";642;2;1;1;2;2;2;2;1;2;1;2;2;2;0;0;0;0;1;0;0;3;5;1;39;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"midage";3;5
"643";643;4;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0;1;0;3;5;1;45;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0,7;0;0,2;"midage";3;5
"644";644;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;2;0;NA;3;1;23;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"youth";4,47777309292971;3
"645";645;1;1;1;2;2;3;3;1;3;4;3;2;2;0;1;0;0;0;2;0;3;3;0;34;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0,3;0,3;0,3;"midage";3;3
"646";646;2;2;2;2;2;2;2;1;1;1;1;2;2;0;1;1;0;0;0;0;NA;1;0;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,4;0,6;0;"youth";1,91100162319743;1
"647";647;1;2;2;1;1;1;1;1;1;2;4;1;3;1;0;0;0;1;1;0;3;4;1;45;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0,6;0,2;0,1;"midage";3;4
"648";648;2;2;2;3;3;4;4;2;1;2;1;2;2;0;0;0;0;0;NA;1;1;3;1;32;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0,2;0,6;0,1;"midage";1;3
"649";649;1;2;2;2;2;1;1;2;1;3;1;1;1;1;1;0;0;0;0;0;5;2;1;21;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,6;0,3;0,1;"youth";5;2
"650";650;3;2;2;2;2;2;2;3;3;1;1;3;3;0;0;0;0;0;0;1;2;2;0;52;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0,2;0,3;0,5;"older";2;2
"651";651;1;3;3;3;3;3;3;4;3;1;3;1;1;0;0;0;0;NA;NA;0;5;2;0;21;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0,4;0;0,5;"youth";5;2
"652";652;3;3;3;3;3;3;3;2;3;3;3;3;3;0;0;0;0;0;NA;0;1;3;0;24;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0,1;0,9;"youth";1;3
"653";653;3;3;3;NA;NA;4;4;3;4;1;4;4;4;1;1;0;0;NA;2;1;3;3;0;19;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0,1;0;0,3;"youth";3;3
"654";654;3;5;4;3;3;4;4;2;2;3;3;2;3;0;1;0;0;0;0;0;5;3;0;41;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0,3;0,5;"midage";5;3
"655";655;2;2;2;2;2;3;3;2;2;2;2;2;3;0;0;0;0;0;1;1;NA;2;1;27;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali";0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0,8;0,2;"youth";5,54747614615641;2
"656";656;2;2;2;2;2;2;2;2;2;2;1;2;2;0;1;0;0;0;0;0;NA;2;0;36;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali";0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"midage";4,04870419896852;2
"657";657;2;3;3;2;2;2;2;2;2;2;2;2;2;0;0;0;0;NA;2;0;NA;5;1;29;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali";0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0,9;0,1;"youth";3,7260885483675;5
"658";658;3;5;4;4;4;3;3;2;2;2;2;2;3;0;0;0;0;0;1;0;NA;2;1;24;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0,5;0,3;"youth";6,13576252095849;2
